runId,3000,3001,3002,3003,3004,3005,3006,3007,3008,3009,3010,3011,3012,3013,3014,3015,3016,3017,3018,3019,3020,3021,3022,3023,3024,3025,3026,3027,3028,3029,3030
3358,0,18,34,61260,47008,109189,85024,53842,47114,34081,121088,336208,357179,303813,668027,288048,491312,414361,286801,384130,346356,1429078,1979287,2125370,1099694,1040292,1328196,840240,867133,1488337,1632986
3359,0,18,27,112435,72170,119202,66084,43408,92605,42138,85726,204185,150102,31530,336984,9267,224788,130624,214721,126998,274080,350038,262107,124923,192184,375905,228360,299776,411660,235884,186638
3360,0,18,34,61260,47008,109189,85024,53842,47114,34081,121088,336208,357179,303813,668027,288048,491312,414361,286801,384130,346356,1429078,1979287,2125370,1099694,1040292,1328196,840240,867133,1488337,1632986
3368,0,18,18,0,0,0,0,0,0,0,0,4914,17960,0,13752,4230,69877,0,42660,0,21978,145092,0,98551,113787,95855,0,105386,0,64776,129914
3384,49,18,63,197311,116945,258606,88197,152370,83740,93871,174488,1009511,718733,1167922,1169223,747304,893909,1106762,1415666,940763,718730,5921302,6503555,7269351,5947619,5464435,4387040,3925692,5078035,3948604,5548177
3395,0,18,38,31016,32762,35873,23117,137940,10491,75209,41488,148746,37352,0,178648,239340,590925,0,321495,0,29592,380494,0,286100,405056,732622,28748,167781,4996,295438,375606
3397,0,18,38,31016,32762,35873,23117,137940,10491,75209,41488,148746,37352,0,178648,239340,590925,0,321495,0,29592,380494,0,286100,405056,732622,28748,167781,4996,295438,375606
3414,0,18,18,0,0,0,0,0,0,0,0,4914,17960,0,13752,4230,69877,0,42660,0,21978,145092,0,98551,113787,95855,0,105386,0,64776,129914
3416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3438,40,18,45,173857,204866,173450,126849,229860,104440,84270,131672,836016,463354,607505,1210155,458297,1132600,625355,973823,563856,791655,2923986,3517986,2885626,3041779,3104640,3301978,3930880,4152757,3076380,2816273
3449,9,18,18,246941,369986,293747,190838,278084,158344,255416,202475,926848,864969,1134619,1886114,351623,1418861,1117246,1006842,759581,1386323,4908772,5024326,4823255,4950371,3253974,4875551,4391400,6480720,4964633,5280190
3476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3486,49,18,63,249005,339336,322235,225373,380367,196318,239888,271421,1952515,1498931,2265322,1891378,1486066,1590869,2700841,3403543,1630288,1890848,4475631,4471925,4403232,4950176,3967205,4247369,5164169,7376994,4347281,4664312
3503,0,18,18,0,0,0,0,0,0,0,0,4914,17960,0,13752,4230,69877,0,42660,0,21978,145092,0,98551,113787,95855,0,105386,0,64776,129914
3515,49,18,63,249005,339336,322235,225373,380367,196318,239888,271421,1952515,1498931,2265322,1891378,1486066,1590869,2700841,3403543,1630288,1890848,4475631,4471925,4403232,4947888,3967205,4254255,5164169,7376994,4347281,4664312
3517,49,18,63,249005,339336,322235,225373,380367,196318,239888,271421,1952515,1498931,2265322,1891378,1486066,1590869,2700841,3403543,1630288,1890848,4475631,4471925,4403232,4947888,3967205,4254255,5164169,7376994,4347281,4664312
3519,49,18,63,249005,339336,322235,225373,380367,196318,239888,271421,1952515,1498931,2265322,1891378,1486066,1590869,2700841,3403543,1630288,1890848,4475631,4471925,4403232,4947888,3967205,4254255,5164169,7376994,4347281,4664312
3526,9,18,45,218813,307278,288108,235347,323378,139835,229862,276755,658016,926389,760972,1784139,519002,1515950,1115773,1576188,799519,1165340,3160263,2838504,3253343,3169507,3403347,4421617,4081577,5807272,4424567,2964481
3528,0,18,18,0,0,0,0,0,0,0,0,4914,17960,0,13752,4230,69877,0,42660,0,21978,145092,0,98551,113787,95855,0,105386,0,64776,129914
3529,49,18,63,249005,339336,322235,225373,380367,196318,239888,271421,1952515,1498931,2265322,1891378,1486066,1590869,2700841,3403543,1630288,1890848,4475631,4471925,4403232,4947888,3967205,4254255,5164169,7376994,4347281,4664312
3542,40,18,38,130135,33678,172976,130932,75580,75504,106232,134776,456247,548037,484179,870150,335110,726558,761386,588804,351046,529453,1467876,1993336,2408990,1771852,2431432,2728331,2039144,2800263,2697066,3261613
3548,49,18,63,249005,339336,322235,225373,380367,196318,239888,271421,1952515,1498931,2265322,1891378,1486066,1590869,2700841,3403543,1630288,1890848,4475631,4471925,4403232,4947888,3967205,4254255,5164169,7376994,4347281,4664312
3555,49,18,63,249005,339336,322235,225373,380367,196318,239888,271421,1952515,1498931,2265322,1891378,1486066,1590869,2700841,3403543,1630288,1890848,4475631,4471925,4403232,4947888,3967205,4254255,5164169,19520018,4347281,4664312
3567,49,18,63,249005,339336,322235,225373,380367,196318,239888,271421,1952515,1498931,2265322,1891378,1486066,1590869,2700841,3403543,1630288,1890848,4475631,4471925,10845050,4947888,3967205,4254255,5164169,19520018,4347281,4664312
3579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3581,49,18,38,130135,46183,174672,164841,77190,80204,154625,144208,764190,645246,879127,924286,471776,757482,1060703,823846,637372,543917,2126782,2866642,3915495,2634556,3702401,2994367,2338394,3315190,3793909,3547443
3613,49,18,63,249005,339336,322235,225373,380367,196318,239888,271421,1952515,1498931,2265322,1891378,1486066,1590869,2700841,3403543,1630288,1890848,4475631,4471925,10845050,4947888,3967205,4254255,5164169,19520018,4347281,4664312
3616,49,18,63,249005,339336,322235,225373,380367,196318,239888,271421,1952515,1498931,2265322,1891378,1486066,1590869,2700841,3403543,1630288,1890848,4416774,4492402,10845050,4947888,4528574,4263591,5167223,19520018,4525291,4661760
3617,49,18,63,249005,339336,322235,225373,380367,196318,239888,271421,1952515,1498931,2265322,1891378,1486066,1590869,2700841,3403543,1630288,1890848,950864,632769,10845050,263558,272434,551529,647400,19520018,611952,470445
3619,49,18,63,249005,339336,322235,225373,380367,196318,239888,271421,1952515,1498931,2265322,1891378,1486066,1590869,2700841,3403543,1630288,1890848,18767,76700,10845050,68167,93512,65091,19560,19520018,31410,64970
3623,49,18,63,249005,339336,322235,225373,380367,196318,239888,271421,1952515,1498931,2265322,1891378,1486066,1590869,2700841,3403543,1630288,1890848,4416774,4492402,10845050,4947888,4528574,4263591,5167223,19520018,4525291,4661760
3627,40,18,80,246812,369242,293092,194388,284699,147781,264827,207802,890225,880765,1291050,2111130,344455,1597470,435909,1021678,756381,1253571,6036160,4792224,4054841,5457209,3645798,5065444,4928364,6841460,5669768,5656531
3634,40,18,80,246812,369242,293092,194388,284699,147781,264827,207802,890225,880765,1291050,2111130,344455,1597470,435909,1021678,756381,1253571,6010339,4786910,4115543,5981759,3623715,5065444,4928364,6842246,5648017,5580917
3636,40,18,80,246812,163530,122434,82584,72676,147781,69901,101828,338218,491458,357244,698411,344455,513740,435909,342936,411840,428980,1834256,2056898,1339256,810142,925565,1224213,873913,903815,1835481,2159634
3637,40,18,80,246812,163530,122434,82584,72676,156820,69901,101828,338218,491458,357244,698411,344455,513740,435909,342936,411840,428980,1834256,2056898,1339256,810142,925565,1224213,873913,903815,1835481,2159634
3640,40,18,80,207855,163530,122434,82584,72676,156820,69901,101828,338218,491458,357244,698411,344455,513740,435909,342936,411840,428980,1834256,2056898,1339256,810142,925565,1224213,873913,903815,1835481,2159634
3647,40,18,80,246812,163530,122434,82584,72676,156820,69901,101828,338218,491458,357244,698411,344455,513740,435909,342936,411840,428980,1834256,2056898,1339256,810142,925565,1224213,873913,903815,1835481,2159634
3649,49,18,63,251417,264047,318103,233379,368194,199972,253260,242251,1809438,1267830,1657018,1961248,1095028,1347933,1617037,3160521,1010857,1100878,6431459,6900643,7803718,6285565,7460563,6161442,5876751,15582380,6018253,5997466
3650,40,18,80,246812,163530,122434,82584,72676,147781,69901,101828,338218,491458,357244,698411,344455,513740,435909,342936,411840,428980,1834256,2056898,1339256,810142,925565,1224213,873913,903815,1835481,2159634
3655,49,8,8,252,15470,5820,41500,1242,10335,810,1680,3904,47175,17384,6356,5656,2010,15310,1620,150,9120,16149,3488,23760,224,3584,8664,4046,6156,3500,9555
3656,40,18,80,246812,369242,293092,194388,284699,147781,264827,207802,890225,880765,1291050,2111130,344455,1597470,435909,1021678,756381,1253571,5963941,4786910,3945955,5921302,3623715,5065444,4928364,6842246,5648017,5563440
3658,0,18,38,31016,32762,35873,23117,137940,10491,75209,41488,148746,37352,0,178648,239340,590925,0,321495,0,29592,380494,0,286100,405056,732622,28748,167781,4996,295438,375606
3659,0,18,38,31016,32762,35873,23117,137940,10491,75209,41488,148746,37352,0,178648,239340,590925,0,321495,0,29592,380494,0,286100,405056,732622,28748,167781,4996,295438,375606
3662,40,18,47,246812,369242,293092,194388,284699,147781,264827,207802,890225,880765,1291050,2111130,542389,1597470,840096,1021678,756381,1253571,6009277,4786910,4099329,5872862,3623715,5065444,4928364,6842246,5648278,5579171
3663,40,18,47,246812,369242,293092,194388,284699,147781,264827,207802,890225,880765,1291050,2111130,542389,1597470,840096,1021678,756381,1253571,6083234,4786910,4288204,5900996,3623715,5065444,4928364,6842246,5648017,5582401
3665,40,18,47,246812,369242,293092,194388,284699,147781,264827,207802,890225,880765,1291050,2111130,542389,1597470,840096,1021678,756381,1253571,6077671,4784876,4939257,5910066,3623715,5065444,4928364,6842246,6062375,5565805
3669,40,18,45,211525,369242,293092,193740,279290,150350,226626,212340,955832,919134,1112904,2223569,541124,1597470,1076389,1046248,780720,1226814,5885405,4472304,4877421,5096406,3469441,5265168,4660359,6680027,5583352,4746079
3673,40,18,47,246812,369242,293092,194388,284699,147781,264827,207802,890225,880765,1291050,2111130,542389,1597470,840096,1021678,756381,1253571,6015118,4784876,4939705,5933942,3623715,5065444,4928364,6842246,6089031,5551902
3683,40,8,20,46029,57145,128471,92514,74414,27091,70539,43755,168083,520305,434402,382291,308495,117224,270393,119200,398233,118433,743086,2021481,1057014,1422256,1070642,417324,880743,105158,530810,348485
3684,40,18,47,246812,369242,293092,194388,284699,147781,264827,207802,890225,880765,1291050,2111130,542389,1597470,840096,1021678,756381,1253571,6048207,4786910,3998956,5981759,3655312,5065444,4928364,6842246,6062375,5580917
3687,40,18,34,9647,9240,19611,43432,18036,25232,810,35514,25675,83575,29326,171946,70056,82202,32895,12554,85169,6060,116288,105411,121007,133101,85505,403560,284909,313662,393546,106881
3706,40,18,47,246812,369242,293092,194388,284699,147781,264827,207802,890225,880765,1291050,2111130,542389,1597470,840096,1021678,756381,1253571,5945748,4784876,3938345,5790586,3623715,5065444,4928364,6842246,5648278,5628277
