run_id;user_id;instance_id;sub_date;score
12323;3022;4603;2018-01-14 10:18:49.755;11676
12323;3022;4604;2018-01-14 10:18:49.755;27080
12324;3022;4593;2018-01-14 10:20:00.883;6692
12324;3022;4594;2018-01-14 10:20:00.883;6558
12324;3022;4595;2018-01-14 10:20:00.883;6655
12324;3022;4596;2018-01-14 10:20:00.883;6607
12324;3022;4597;2018-01-14 10:20:00.883;6681
12324;3022;4598;2018-01-14 10:20:00.883;10696
12324;3022;4599;2018-01-14 10:20:00.883;11133
12324;3022;4600;2018-01-14 10:20:00.883;26819
12324;3022;4601;2018-01-14 10:20:00.883;27223
12324;3022;4602;2018-01-14 10:20:00.883;26994
12324;3022;4603;2018-01-14 10:20:00.883;11676
12324;3022;4604;2018-01-14 10:20:00.883;27022
12326;3022;4593;2018-01-14 10:34:42.611;7705
12326;3022;4594;2018-01-14 10:34:42.611;7783
12326;3022;4595;2018-01-14 10:34:42.611;7725
12326;3022;4596;2018-01-14 10:34:42.611;7698
12326;3022;4597;2018-01-14 10:34:42.611;7979
12326;3022;4598;2018-01-14 10:34:42.611;12460
12326;3022;4599;2018-01-14 10:34:42.611;12356
12326;3022;4600;2018-01-14 10:34:42.611;30767
12326;3022;4601;2018-01-14 10:34:42.611;31500
12326;3022;4602;2018-01-14 10:34:42.611;30554
12326;3022;4603;2018-01-14 10:34:42.611;13703
12326;3022;4604;2018-01-14 10:34:42.611;30788
12330;3022;4593;2018-01-14 10:57:07.958;6711
12330;3022;4594;2018-01-14 10:57:07.958;6559
12330;3022;4595;2018-01-14 10:57:07.958;6671
12330;3022;4596;2018-01-14 10:57:07.958;6631
12330;3022;4597;2018-01-14 10:57:07.958;6682
12330;3022;4598;2018-01-14 10:57:07.958;10750
12330;3022;4599;2018-01-14 10:57:07.958;11141
12330;3022;4600;2018-01-14 10:57:07.958;26902
12330;3022;4601;2018-01-14 10:57:07.958;27233
12330;3022;4602;2018-01-14 10:57:07.958;27001
12330;3022;4603;2018-01-14 10:57:07.958;11676
12330;3022;4604;2018-01-14 10:57:07.958;27080
12331;3022;4593;2018-01-14 11:35:16.857;6718
12331;3022;4594;2018-01-14 11:35:16.857;6561
12331;3022;4595;2018-01-14 11:35:16.857;6671
12331;3022;4596;2018-01-14 11:35:16.857;6636
12331;3022;4597;2018-01-14 11:35:16.857;6685
12331;3022;4598;2018-01-14 11:35:16.857;10750
12331;3022;4599;2018-01-14 11:35:16.857;11141
12331;3022;4600;2018-01-14 11:35:16.857;26902
12331;3022;4601;2018-01-14 11:35:16.857;27233
12331;3022;4602;2018-01-14 11:35:16.857;27001
12331;3022;4603;2018-01-14 11:35:16.857;11676
12331;3022;4604;2018-01-14 11:35:16.857;27080
12332;3022;4593;2018-01-14 11:36:55.449;6718
12332;3022;4594;2018-01-14 11:36:55.449;6561
12332;3022;4595;2018-01-14 11:36:55.449;6671
12332;3022;4596;2018-01-14 11:36:55.449;6636
12332;3022;4597;2018-01-14 11:36:55.449;6685
12332;3022;4598;2018-01-14 11:36:55.449;10750
12332;3022;4599;2018-01-14 11:36:55.449;11141
12332;3022;4600;2018-01-14 11:36:55.449;26902
12332;3022;4601;2018-01-14 11:36:55.449;27233
12332;3022;4602;2018-01-14 11:36:55.449;27001
12332;3022;4603;2018-01-14 11:36:55.449;11676
12332;3022;4604;2018-01-14 11:36:55.449;27080
12333;3022;4593;2018-01-14 11:40:16.632;6718
12333;3022;4594;2018-01-14 11:40:16.632;6561
12333;3022;4595;2018-01-14 11:40:16.632;6671
12333;3022;4596;2018-01-14 11:40:16.632;6636
12333;3022;4597;2018-01-14 11:40:16.632;6685
12333;3022;4598;2018-01-14 11:40:16.632;10750
12333;3022;4599;2018-01-14 11:40:16.632;11141
12333;3022;4600;2018-01-14 11:40:16.632;26902
12333;3022;4601;2018-01-14 11:40:16.632;27233
12333;3022;4602;2018-01-14 11:40:16.632;27001
12333;3022;4603;2018-01-14 11:40:16.632;11676
12333;3022;4604;2018-01-14 11:40:16.632;27080
12334;3022;4593;2018-01-14 11:41:56.534;6718
12334;3022;4594;2018-01-14 11:41:56.534;6561
12334;3022;4595;2018-01-14 11:41:56.534;6671
12334;3022;4596;2018-01-14 11:41:56.534;6636
12334;3022;4597;2018-01-14 11:41:56.534;6685
12334;3022;4598;2018-01-14 11:41:56.534;10750
12334;3022;4599;2018-01-14 11:41:56.534;11141
12334;3022;4600;2018-01-14 11:41:56.534;26902
12334;3022;4601;2018-01-14 11:41:56.534;27233
12334;3022;4602;2018-01-14 11:41:56.534;27001
12334;3022;4603;2018-01-14 11:41:56.534;11676
12334;3022;4604;2018-01-14 11:41:56.534;27080
12335;3022;4593;2018-01-14 11:42:48.947;6718
12335;3022;4594;2018-01-14 11:42:48.947;6561
12335;3022;4595;2018-01-14 11:42:48.947;6671
12335;3022;4596;2018-01-14 11:42:48.947;6636
12335;3022;4597;2018-01-14 11:42:48.947;6685
12335;3022;4598;2018-01-14 11:42:48.947;10750
12335;3022;4599;2018-01-14 11:42:48.947;11141
12335;3022;4600;2018-01-14 11:42:48.947;26902
12335;3022;4601;2018-01-14 11:42:48.947;27233
12335;3022;4602;2018-01-14 11:42:48.947;27001
12335;3022;4603;2018-01-14 11:42:48.947;11676
12335;3022;4604;2018-01-14 11:42:48.947;27080
12336;3022;4593;2018-01-14 11:43:21.328;6718
12336;3022;4594;2018-01-14 11:43:21.328;6561
12336;3022;4595;2018-01-14 11:43:21.328;6671
12336;3022;4596;2018-01-14 11:43:21.328;6636
12336;3022;4597;2018-01-14 11:43:21.328;6685
12336;3022;4598;2018-01-14 11:43:21.328;10750
12336;3022;4599;2018-01-14 11:43:21.328;11141
12336;3022;4600;2018-01-14 11:43:21.328;26902
12336;3022;4601;2018-01-14 11:43:21.328;27233
12336;3022;4602;2018-01-14 11:43:21.328;27001
12336;3022;4603;2018-01-14 11:43:21.328;11676
12336;3022;4604;2018-01-14 11:43:21.328;27080
12337;3022;4593;2018-01-14 11:50:30.45;6687
12337;3022;4594;2018-01-14 11:50:30.45;6558
12337;3022;4595;2018-01-14 11:50:30.45;6655
12337;3022;4596;2018-01-14 11:50:30.45;6607
12337;3022;4597;2018-01-14 11:50:30.45;6681
12337;3022;4598;2018-01-14 11:50:30.45;10735
12337;3022;4599;2018-01-14 11:50:30.45;11133
12337;3022;4600;2018-01-14 11:50:30.45;26876
12337;3022;4601;2018-01-14 11:50:30.45;27222
12337;3022;4602;2018-01-14 11:50:30.45;26994
12337;3022;4603;2018-01-14 11:50:30.45;11676
12337;3022;4604;2018-01-14 11:50:30.45;27022
12339;3022;4593;2018-01-14 11:55:11.258;6718
12339;3022;4594;2018-01-14 11:55:11.258;6561
12339;3022;4595;2018-01-14 11:55:11.258;6671
12339;3022;4596;2018-01-14 11:55:11.258;6636
12339;3022;4597;2018-01-14 11:55:11.258;6685
12339;3022;4598;2018-01-14 11:55:11.258;10750
12339;3022;4599;2018-01-14 11:55:11.258;11141
12339;3022;4600;2018-01-14 11:55:11.258;26902
12339;3022;4601;2018-01-14 11:55:11.258;27233
12339;3022;4602;2018-01-14 11:55:11.258;27001
12339;3022;4603;2018-01-14 11:55:11.258;11676
12339;3022;4604;2018-01-14 11:55:11.258;27080
12340;3022;4593;2018-01-14 11:55:53.396;6703
12340;3022;4594;2018-01-14 11:55:53.396;6554
12340;3022;4595;2018-01-14 11:55:53.396;6655
12340;3022;4596;2018-01-14 11:55:53.396;6608
12340;3022;4597;2018-01-14 11:55:53.396;6668
12340;3022;4598;2018-01-14 11:55:53.396;10696
12340;3022;4599;2018-01-14 11:55:53.396;11133
12340;3022;4600;2018-01-14 11:55:53.396;26876
12340;3022;4601;2018-01-14 11:55:53.396;27222
12340;3022;4602;2018-01-14 11:55:53.396;26994
12340;3022;4603;2018-01-14 11:55:53.396;11676
12340;3022;4604;2018-01-14 11:55:53.396;27059
12342;3325;4593;2018-01-14 12:08:39.226;6718
12342;3325;4594;2018-01-14 12:08:39.226;6561
12342;3325;4595;2018-01-14 12:08:39.226;6671
12342;3325;4596;2018-01-14 12:08:39.226;6636
12342;3325;4597;2018-01-14 12:08:39.226;6685
12342;3325;4598;2018-01-14 12:08:39.226;10750
12342;3325;4599;2018-01-14 12:08:39.226;11141
12342;3325;4600;2018-01-14 12:08:39.226;26881
12342;3325;4601;2018-01-14 12:08:39.226;27233
12342;3325;4602;2018-01-14 12:08:39.226;27001
12342;3325;4603;2018-01-14 12:08:39.226;11676
12342;3325;4604;2018-01-14 12:08:39.226;27080
12343;3285;4593;2018-01-14 12:10:41.017;7565
12343;3285;4594;2018-01-14 12:10:41.017;7658
12343;3285;4595;2018-01-14 12:10:41.017;7684
12343;3285;4596;2018-01-14 12:10:41.017;7439
12343;3285;4597;2018-01-14 12:10:41.017;7835
12343;3285;4598;2018-01-14 12:10:41.017;12601
12343;3285;4599;2018-01-14 12:10:41.017;12602
12343;3285;4600;2018-01-14 12:10:41.017;30363
12343;3285;4601;2018-01-14 12:10:41.017;31061
12343;3285;4602;2018-01-14 12:10:41.017;31071
12343;3285;4603;2018-01-14 12:10:41.017;13517
12343;3285;4604;2018-01-14 12:10:41.017;30205
12344;3285;4593;2018-01-14 12:11:38.821;7700
12344;3285;4594;2018-01-14 12:11:38.821;7714
12344;3285;4595;2018-01-14 12:11:38.821;7706
12344;3285;4596;2018-01-14 12:11:38.821;7713
12344;3285;4597;2018-01-14 12:11:38.821;7989
12344;3285;4598;2018-01-14 12:11:38.821;12412
12344;3285;4599;2018-01-14 12:11:38.821;12367
12344;3285;4600;2018-01-14 12:11:38.821;30694
12344;3285;4601;2018-01-14 12:11:38.821;31435
12344;3285;4602;2018-01-14 12:11:38.821;30546
12344;3285;4603;2018-01-14 12:11:38.821;13729
12344;3285;4604;2018-01-14 12:11:38.821;30786
12345;3285;4593;2018-01-14 12:25:48.794;7384
12345;3285;4594;2018-01-14 12:25:48.794;7546
12345;3285;4595;2018-01-14 12:25:48.794;7667
12345;3285;4596;2018-01-14 12:25:48.794;7342
12345;3285;4597;2018-01-14 12:25:48.794;7729
12345;3285;4598;2018-01-14 12:25:48.794;12601
12345;3285;4599;2018-01-14 12:25:48.794;12588
12345;3285;4600;2018-01-14 12:25:48.794;30363
12345;3285;4601;2018-01-14 12:25:48.794;31061
12345;3285;4602;2018-01-14 12:25:48.794;31071
12345;3285;4603;2018-01-14 12:25:48.794;13423
12345;3285;4604;2018-01-14 12:25:48.794;30100
12355;3259;4593;2018-01-14 14:02:37.224;0
12355;3259;4594;2018-01-14 14:02:37.224;0
12355;3259;4595;2018-01-14 14:02:37.224;0
12355;3259;4596;2018-01-14 14:02:37.224;0
12355;3259;4597;2018-01-14 14:02:37.224;0
12355;3259;4598;2018-01-14 14:02:37.224;0
12355;3259;4599;2018-01-14 14:02:37.224;0
12355;3259;4600;2018-01-14 14:02:37.224;0
12355;3259;4601;2018-01-14 14:02:37.224;0
12355;3259;4602;2018-01-14 14:02:37.224;0
12355;3259;4603;2018-01-14 14:02:37.224;0
12355;3259;4604;2018-01-14 14:02:37.224;0
12363;3322;4593;2018-01-14 15:38:31.659;6577
12363;3322;4594;2018-01-14 15:38:31.659;6540
12363;3322;4595;2018-01-14 15:38:31.659;6612
12363;3322;4596;2018-01-14 15:38:31.659;6571
12363;3322;4597;2018-01-14 15:38:31.659;6644
12363;3322;4598;2018-01-14 15:38:31.659;10694
12363;3322;4599;2018-01-14 15:38:31.659;11107
12363;3322;4600;2018-01-14 15:38:31.659;26764
12363;3322;4601;2018-01-14 15:38:31.659;27205
12363;3322;4602;2018-01-14 15:38:31.659;26994
12363;3322;4603;2018-01-14 15:38:31.659;11656
12363;3322;4604;2018-01-14 15:38:31.659;27003
12364;3322;4593;2018-01-14 15:39:01.53;6565
12364;3322;4594;2018-01-14 15:39:01.53;6540
12364;3322;4595;2018-01-14 15:39:01.53;6581
12364;3322;4596;2018-01-14 15:39:01.53;6593
12364;3322;4597;2018-01-14 15:39:01.53;6637
12364;3322;4598;2018-01-14 15:39:01.53;10667
12364;3322;4599;2018-01-14 15:39:01.53;11076
12364;3322;4600;2018-01-14 15:39:01.53;26805
12364;3322;4601;2018-01-14 15:39:01.53;27205
12364;3322;4602;2018-01-14 15:39:01.53;26994
12364;3322;4603;2018-01-14 15:39:01.53;11603
12364;3322;4604;2018-01-14 15:39:01.53;27001
12365;3322;4593;2018-01-14 15:39:36.668;6497
12365;3322;4594;2018-01-14 15:39:36.668;6488
12365;3322;4595;2018-01-14 15:39:36.668;6632
12365;3322;4596;2018-01-14 15:39:36.668;6571
12365;3322;4597;2018-01-14 15:39:36.668;6616
12365;3322;4598;2018-01-14 15:39:36.668;10686
12365;3322;4599;2018-01-14 15:39:36.668;11096
12365;3322;4600;2018-01-14 15:39:36.668;26737
12365;3322;4601;2018-01-14 15:39:36.668;27227
12365;3322;4602;2018-01-14 15:39:36.668;26994
12365;3322;4603;2018-01-14 15:39:36.668;11649
12365;3322;4604;2018-01-14 15:39:36.668;26982
12366;3285;4593;2018-01-14 16:36:24.965;6718
12366;3285;4594;2018-01-14 16:36:24.965;6561
12366;3285;4595;2018-01-14 16:36:24.965;6671
12366;3285;4596;2018-01-14 16:36:24.965;6636
12366;3285;4597;2018-01-14 16:36:24.965;6679
12366;3285;4598;2018-01-14 16:36:24.965;10749
12366;3285;4599;2018-01-14 16:36:24.965;11140
12366;3285;4600;2018-01-14 16:36:24.965;26902
12366;3285;4601;2018-01-14 16:36:24.965;27233
12366;3285;4602;2018-01-14 16:36:24.965;27001
12366;3285;4603;2018-01-14 16:36:24.965;11676
12366;3285;4604;2018-01-14 16:36:24.965;27080
12367;3285;4593;2018-01-14 16:39:12.953;6718
12367;3285;4594;2018-01-14 16:39:12.953;6561
12367;3285;4595;2018-01-14 16:39:12.953;6671
12367;3285;4596;2018-01-14 16:39:12.953;6636
12367;3285;4597;2018-01-14 16:39:12.953;6679
12367;3285;4598;2018-01-14 16:39:12.953;10749
12367;3285;4599;2018-01-14 16:39:12.953;11140
12367;3285;4600;2018-01-14 16:39:12.953;26902
12367;3285;4601;2018-01-14 16:39:12.953;27233
12367;3285;4602;2018-01-14 16:39:12.953;27001
12367;3285;4603;2018-01-14 16:39:12.953;11676
12367;3285;4604;2018-01-14 16:39:12.953;27080
12368;3330;4593;2018-01-14 18:01:54.52;6883
12368;3330;4594;2018-01-14 18:01:54.52;6599
12368;3330;4595;2018-01-14 18:01:54.52;6767
12368;3330;4596;2018-01-14 18:01:54.52;6693
12368;3330;4597;2018-01-14 18:01:54.52;6796
12368;3330;4598;2018-01-14 18:01:54.52;10834
12368;3330;4599;2018-01-14 18:01:54.52;11141
12368;3330;4600;2018-01-14 18:01:54.52;26962
12368;3330;4601;2018-01-14 18:01:54.52;27285
12368;3330;4602;2018-01-14 18:01:54.52;27038
12368;3330;4603;2018-01-14 18:01:54.52;11784
12368;3330;4604;2018-01-14 18:01:54.52;27160
12373;3334;4593;2018-01-14 18:26:09.482;6745
12373;3334;4594;2018-01-14 18:26:09.482;6623
12373;3334;4595;2018-01-14 18:26:09.482;6897
12373;3334;4596;2018-01-14 18:26:09.482;6793
12373;3334;4597;2018-01-14 18:26:09.482;6822
12373;3334;4598;2018-01-14 18:26:09.482;10777
12373;3334;4599;2018-01-14 18:26:09.482;11199
12373;3334;4600;2018-01-14 18:26:09.482;26955
12373;3334;4601;2018-01-14 18:26:09.482;27323
12373;3334;4602;2018-01-14 18:26:09.482;27035
12373;3334;4603;2018-01-14 18:26:09.482;11757
12373;3334;4604;2018-01-14 18:26:09.482;27141
12376;3334;4593;2018-01-14 18:47:49.833;6887
12376;3334;4594;2018-01-14 18:47:49.833;6678
12376;3334;4595;2018-01-14 18:47:49.833;6706
12376;3334;4596;2018-01-14 18:47:49.833;6716
12376;3334;4597;2018-01-14 18:47:49.833;6772
12376;3334;4598;2018-01-14 18:47:49.833;10878
12376;3334;4599;2018-01-14 18:47:49.833;11148
12376;3334;4600;2018-01-14 18:47:49.833;26933
12376;3334;4601;2018-01-14 18:47:49.833;27248
12376;3334;4602;2018-01-14 18:47:49.833;27026
12376;3334;4603;2018-01-14 18:47:49.833;11736
12376;3334;4604;2018-01-14 18:47:49.833;27114
12377;3218;4593;2018-01-14 19:12:37.55;6718
12377;3218;4594;2018-01-14 19:12:37.55;6553
12377;3218;4595;2018-01-14 19:12:37.55;6671
12377;3218;4596;2018-01-14 19:12:37.55;6636
12377;3218;4597;2018-01-14 19:12:37.55;6679
12377;3218;4598;2018-01-14 19:12:37.55;10738
12377;3218;4599;2018-01-14 19:12:37.55;11133
12377;3218;4600;2018-01-14 19:12:37.55;26853
12377;3218;4601;2018-01-14 19:12:37.55;27223
12377;3218;4602;2018-01-14 19:12:37.55;26993
12377;3218;4603;2018-01-14 19:12:37.55;11676
12377;3218;4604;2018-01-14 19:12:37.55;27066
12383;3334;4593;2018-01-14 19:52:56.579;6764
12383;3334;4594;2018-01-14 19:52:56.579;6587
12383;3334;4595;2018-01-14 19:52:56.579;6684
12383;3334;4596;2018-01-14 19:52:56.579;6746
12383;3334;4597;2018-01-14 19:52:56.579;6709
12383;3334;4598;2018-01-14 19:52:56.579;10750
12383;3334;4599;2018-01-14 19:52:56.579;11185
12383;3334;4600;2018-01-14 19:52:56.579;26902
12383;3334;4601;2018-01-14 19:52:56.579;27333
12383;3334;4602;2018-01-14 19:52:56.579;27092
12383;3334;4603;2018-01-14 19:52:56.579;11747
12383;3334;4604;2018-01-14 19:52:56.579;27125
12386;3334;4593;2018-01-14 20:03:19.808;6778
12386;3334;4594;2018-01-14 20:03:19.808;6627
12386;3334;4595;2018-01-14 20:03:19.808;6752
12386;3334;4596;2018-01-14 20:03:19.808;6739
12386;3334;4597;2018-01-14 20:03:19.808;6685
12386;3334;4598;2018-01-14 20:03:19.808;10784
12386;3334;4599;2018-01-14 20:03:19.808;11154
12386;3334;4600;2018-01-14 20:03:19.808;26988
12386;3334;4601;2018-01-14 20:03:19.808;27327
12386;3334;4602;2018-01-14 20:03:19.808;27032
12386;3334;4603;2018-01-14 20:03:19.808;11729
12386;3334;4604;2018-01-14 20:03:19.808;27108
12395;3330;4593;2018-01-14 21:26:28.382;6831
12395;3330;4594;2018-01-14 21:26:28.382;6630
12395;3330;4595;2018-01-14 21:26:28.382;6735
12395;3330;4596;2018-01-14 21:26:28.382;6686
12395;3330;4597;2018-01-14 21:26:28.382;6750
12395;3330;4598;2018-01-14 21:26:28.382;10750
12395;3330;4599;2018-01-14 21:26:28.382;11215
12395;3330;4600;2018-01-14 21:26:28.382;27033
12395;3330;4601;2018-01-14 21:26:28.382;27309
12395;3330;4602;2018-01-14 21:26:28.382;27119
12395;3330;4603;2018-01-14 21:26:28.382;11706
12395;3330;4604;2018-01-14 21:26:28.382;27115
12402;3285;4593;2018-01-14 21:33:41.26;6878
12402;3285;4594;2018-01-14 21:33:41.26;6695
12402;3285;4595;2018-01-14 21:33:41.26;6771
12402;3285;4596;2018-01-14 21:33:41.26;6631
12402;3285;4597;2018-01-14 21:33:41.26;6679
12402;3285;4598;2018-01-14 21:33:41.26;10749
12402;3285;4599;2018-01-14 21:33:41.26;11140
12402;3285;4600;2018-01-14 21:33:41.26;26915
12402;3285;4601;2018-01-14 21:33:41.26;27370
12402;3285;4602;2018-01-14 21:33:41.26;27055
12402;3285;4603;2018-01-14 21:33:41.26;11730
12402;3285;4604;2018-01-14 21:33:41.26;27109
12407;3332;4593;2018-01-14 21:43:39.481;6814
12407;3332;4594;2018-01-14 21:43:39.481;6572
12407;3332;4595;2018-01-14 21:43:39.481;6780
12407;3332;4596;2018-01-14 21:43:39.481;6733
12407;3332;4597;2018-01-14 21:43:39.481;6776
12407;3332;4598;2018-01-14 21:43:39.481;10750
12407;3332;4599;2018-01-14 21:43:39.481;11151
12407;3332;4600;2018-01-14 21:43:39.481;26997
12407;3332;4601;2018-01-14 21:43:39.481;27242
12407;3332;4602;2018-01-14 21:43:39.481;27020
12407;3332;4603;2018-01-14 21:43:39.481;11729
12407;3332;4604;2018-01-14 21:43:39.481;27152
12409;3250;4593;2018-01-14 22:26:55.594;6718
12409;3250;4594;2018-01-14 22:26:55.594;6561
12409;3250;4595;2018-01-14 22:26:55.594;6671
12409;3250;4596;2018-01-14 22:26:55.594;6636
12409;3250;4597;2018-01-14 22:26:55.594;6685
12409;3250;4598;2018-01-14 22:26:55.594;10750
12409;3250;4599;2018-01-14 22:26:55.594;11141
12409;3250;4600;2018-01-14 22:26:55.594;26902
12409;3250;4601;2018-01-14 22:26:55.594;27233
12409;3250;4602;2018-01-14 22:26:55.594;27001
12409;3250;4603;2018-01-14 22:26:55.594;11676
12409;3250;4604;2018-01-14 22:26:55.594;27080
12415;3250;4593;2018-01-14 23:00:05.787;6718
12415;3250;4594;2018-01-14 23:00:05.787;6561
12415;3250;4595;2018-01-14 23:00:05.787;6671
12415;3250;4596;2018-01-14 23:00:05.787;6636
12415;3250;4597;2018-01-14 23:00:05.787;6685
12415;3250;4598;2018-01-14 23:00:05.787;10750
12415;3250;4599;2018-01-14 23:00:05.787;11141
12415;3250;4600;2018-01-14 23:00:05.787;26902
12415;3250;4601;2018-01-14 23:00:05.787;27233
12415;3250;4602;2018-01-14 23:00:05.787;27001
12415;3250;4603;2018-01-14 23:00:05.787;11676
12415;3250;4604;2018-01-14 23:00:05.787;27080
12418;3250;4593;2018-01-14 23:01:23.776;6718
12418;3250;4594;2018-01-14 23:01:23.776;6558
12418;3250;4595;2018-01-14 23:01:23.776;6671
12418;3250;4596;2018-01-14 23:01:23.776;6636
12418;3250;4597;2018-01-14 23:01:23.776;6675
12418;3250;4598;2018-01-14 23:01:23.776;10742
12418;3250;4599;2018-01-14 23:01:23.776;11133
12418;3250;4600;2018-01-14 23:01:23.776;26886
12418;3250;4601;2018-01-14 23:01:23.776;27233
12418;3250;4602;2018-01-14 23:01:23.776;27001
12418;3250;4603;2018-01-14 23:01:23.776;11676
12418;3250;4604;2018-01-14 23:01:23.776;27080
12419;3250;4593;2018-01-14 23:02:55.894;6718
12419;3250;4594;2018-01-14 23:02:55.894;6561
12419;3250;4595;2018-01-14 23:02:55.894;6671
12419;3250;4596;2018-01-14 23:02:55.894;6616
12419;3250;4597;2018-01-14 23:02:55.894;6685
12419;3250;4598;2018-01-14 23:02:55.894;10729
12419;3250;4599;2018-01-14 23:02:55.894;11133
12419;3250;4600;2018-01-14 23:02:55.894;26871
12419;3250;4601;2018-01-14 23:02:55.894;27233
12419;3250;4602;2018-01-14 23:02:55.894;27001
12419;3250;4603;2018-01-14 23:02:55.894;11676
12419;3250;4604;2018-01-14 23:02:55.894;27080
12420;3250;4593;2018-01-14 23:05:43.879;6718
12420;3250;4594;2018-01-14 23:05:43.879;6561
12420;3250;4595;2018-01-14 23:05:43.879;6671
12420;3250;4596;2018-01-14 23:05:43.879;6635
12420;3250;4597;2018-01-14 23:05:43.879;6681
12420;3250;4598;2018-01-14 23:05:43.879;10705
12420;3250;4599;2018-01-14 23:05:43.879;11141
12420;3250;4600;2018-01-14 23:05:43.879;26867
12420;3250;4601;2018-01-14 23:05:43.879;27233
12420;3250;4602;2018-01-14 23:05:43.879;27001
12420;3250;4603;2018-01-14 23:05:43.879;11676
12420;3250;4604;2018-01-14 23:05:43.879;27080
12422;3322;4593;2018-01-14 23:48:40.485;6899
12422;3322;4594;2018-01-14 23:48:40.485;7045
12422;3322;4595;2018-01-14 23:48:40.485;7078
12422;3322;4596;2018-01-14 23:48:40.485;7007
12422;3322;4597;2018-01-14 23:48:40.485;7229
12422;3322;4598;2018-01-14 23:48:40.485;11050
12422;3322;4599;2018-01-14 23:48:40.485;11459
12422;3322;4600;2018-01-14 23:48:40.485;27672
12422;3322;4601;2018-01-14 23:48:40.485;27883
12422;3322;4602;2018-01-14 23:48:40.485;27365
12422;3322;4603;2018-01-14 23:48:40.485;11992
12422;3322;4604;2018-01-14 23:48:40.485;27392
12423;3322;4593;2018-01-14 23:50:25.867;7417
12423;3322;4594;2018-01-14 23:50:25.867;7144
12423;3322;4595;2018-01-14 23:50:25.867;7375
12423;3322;4596;2018-01-14 23:50:25.867;7133
12423;3322;4597;2018-01-14 23:50:25.867;7497
12423;3322;4598;2018-01-14 23:50:25.867;11301
12423;3322;4599;2018-01-14 23:50:25.867;11643
12423;3322;4600;2018-01-14 23:50:25.867;27988
12423;3322;4601;2018-01-14 23:50:25.867;28165
12423;3322;4602;2018-01-14 23:50:25.867;27499
12423;3322;4603;2018-01-14 23:50:25.867;12627
12423;3322;4604;2018-01-14 23:50:25.867;27592
12424;3322;4593;2018-01-14 23:53:20.461;6899
12424;3322;4594;2018-01-14 23:53:20.461;7045
12424;3322;4595;2018-01-14 23:53:20.461;7078
12424;3322;4596;2018-01-14 23:53:20.461;7007
12424;3322;4597;2018-01-14 23:53:20.461;7229
12424;3322;4598;2018-01-14 23:53:20.461;11050
12424;3322;4599;2018-01-14 23:53:20.461;11459
12424;3322;4600;2018-01-14 23:53:20.461;27672
12424;3322;4601;2018-01-14 23:53:20.461;27883
12424;3322;4602;2018-01-14 23:53:20.461;27365
12424;3322;4603;2018-01-14 23:53:20.461;11992
12424;3322;4604;2018-01-14 23:53:20.461;27392
12426;3322;4593;2018-01-15 00:01:37.539;6899
12426;3322;4594;2018-01-15 00:01:37.539;7045
12426;3322;4595;2018-01-15 00:01:37.539;7078
12426;3322;4596;2018-01-15 00:01:37.539;7007
12426;3322;4597;2018-01-15 00:01:37.539;7229
12426;3322;4598;2018-01-15 00:01:37.539;11050
12426;3322;4599;2018-01-15 00:01:37.539;11459
12426;3322;4600;2018-01-15 00:01:37.539;27672
12426;3322;4601;2018-01-15 00:01:37.539;27883
12426;3322;4602;2018-01-15 00:01:37.539;27365
12426;3322;4603;2018-01-15 00:01:37.539;11992
12426;3322;4604;2018-01-15 00:01:37.539;27392
12427;3322;4593;2018-01-15 00:03:15.846;6718
12427;3322;4594;2018-01-15 00:03:15.846;6561
12427;3322;4595;2018-01-15 00:03:15.846;6671
12427;3322;4596;2018-01-15 00:03:15.846;6636
12427;3322;4597;2018-01-15 00:03:15.846;6679
12427;3322;4598;2018-01-15 00:03:15.846;10725
12427;3322;4599;2018-01-15 00:03:15.846;11133
12427;3322;4600;2018-01-15 00:03:15.846;26873
12427;3322;4601;2018-01-15 00:03:15.846;27233
12427;3322;4602;2018-01-15 00:03:15.846;26989
12427;3322;4603;2018-01-15 00:03:15.846;11676
12427;3322;4604;2018-01-15 00:03:15.846;27064
12428;3322;4593;2018-01-15 00:04:12.821;6718
12428;3322;4594;2018-01-15 00:04:12.821;6561
12428;3322;4595;2018-01-15 00:04:12.821;6671
12428;3322;4596;2018-01-15 00:04:12.821;6636
12428;3322;4597;2018-01-15 00:04:12.821;6679
12428;3322;4598;2018-01-15 00:04:12.821;10725
12428;3322;4599;2018-01-15 00:04:12.821;11133
12428;3322;4600;2018-01-15 00:04:12.821;26873
12428;3322;4601;2018-01-15 00:04:12.821;27233
12428;3322;4602;2018-01-15 00:04:12.821;26989
12428;3322;4603;2018-01-15 00:04:12.821;11676
12428;3322;4604;2018-01-15 00:04:12.821;27064
12431;3322;4593;2018-01-15 00:10:44.895;6546
12431;3322;4594;2018-01-15 00:10:44.895;6516
12431;3322;4595;2018-01-15 00:10:44.895;6581
12431;3322;4596;2018-01-15 00:10:44.895;6571
12431;3322;4597;2018-01-15 00:10:44.895;6672
12431;3322;4598;2018-01-15 00:10:44.895;10669
12431;3322;4599;2018-01-15 00:10:44.895;11082
12431;3322;4600;2018-01-15 00:10:44.895;26734
12431;3322;4601;2018-01-15 00:10:44.895;27167
12431;3322;4602;2018-01-15 00:10:44.895;26994
12431;3322;4603;2018-01-15 00:10:44.895;11664
12431;3322;4604;2018-01-15 00:10:44.895;27033
